Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,REVENUE,DISCOUNT_AMT,Final revenue,MONTH,year,age grp
ORD00111,PROD0046,USER0085,06-04-2025,Clothing,736.43,5,27.77,Next-Day,Credit Card,29,Female,Tirupati,Returned,Wrong Item,22,2659.6,200,2459.62,2,1,0,0,3682.15,1022.53,2659.62,April,2025,25-34
ORD00112,PROD0106,USER1545,02-06-2022,Clothing,1257.67,3,19.47,Express,Wallet,65,Male,Kakinada,Not Returned,No Return,0,3038.4,0,3038.4,1.5,0.6,1.5,0.6,3773.01,734.61,3038.4,June,2022,45+
ORD00113,PROD0161,USER1768,20-02-2025,Clothing,685.74,3,44.47,Express,Credit Card,60,Male,Kolkata,Returned,Changed Mind,29,1142.4,200,942.37,1.5,0.6,0,0,2057.22,914.85,1142.37,February,2025,45+
ORD00114,PROD0485,USER0047,06-05-2023,Toys,750.17,2,18.38,Next-Day,Debit Card,38,Female,Howrah,Not Returned,No Return,0,1224.6,0,1224.58,2,0.4,2,0.4,1500.34,275.76,1224.58,May,2023,35-44
ORD00115,PROD0433,USER0795,29-03-2022,Clothing,1654.14,3,15.78,Express,Debit Card,43,Female,Siliguri,Not Returned,No Return,0,4179.4,0,4179.35,1.5,0.6,1.5,0.6,4962.42,783.07,4179.35,March,2022,35-44
ORD00116,PROD0155,USER0521,15-03-2022,Clothing,1146.16,2,27.91,Next-Day,Credit Card,19,Male,Durgapur,Returned,Size Issue,23,1652.5,200,1452.53,2,0.4,0,0,2292.32,639.79,1652.53,March,2022,18-24
ORD00117,PROD0185,USER0654,30-01-2023,Electronics,1442.53,3,30.21,Express,Debit Card,35,Female,Asansol,Not Returned,No Return,0,3020.2,0,3020.23,1.5,0.6,1.5,0.6,4327.59,1307.36,3020.23,January,2023,35-44
ORD00118,PROD0114,USER1350,15-01-2025,Electronics,617.39,3,49.48,Standard,COD,42,Female,Ahmedabad,Not Returned,No Return,0,935.7,0,935.72,1,0.6,1,0.6,1852.17,916.45,935.72,January,2025,35-44
ORD00119,PROD0364,USER0784,05-04-2023,Clothing,458.97,3,5.78,Next-Day,Wallet,57,Female,Surat,Returned,Wrong Item,57,1297.3,200,1097.32,2,0.6,0,0,1376.91,79.59,1297.32,April,2023,45+
ORD00120,PROD0105,USER0041,04-04-2022,Toys,532.51,5,10.6,Standard,Credit Card,50,Male,Vadodara,Returned,Wrong Item,24,2380.3,200,2180.32,1,1,0,0,2662.55,282.23,2380.32,April,2022,45+
ORD00121,PROD0093,USER1529,21-06-2022,Clothing,1331.15,2,48.6,Express,COD,22,Male,Rajkot,Returned,Size Issue,30,1368.4,200,1168.42,1.5,0.4,0,0,2662.3,1293.88,1368.42,June,2022,18-24
ORD00122,PROD0250,USER0296,17-05-2024,Clothing,946.7,5,14.76,Express,COD,62,Female,Bhavnagar,Returned,Changed Mind,52,4034.8,200,3834.84,1.5,1,0,0,4733.5,698.66,4034.84,May,2024,45+
ORD00123,PROD0428,USER0763,16-10-2023,Clothing,417.32,3,28.66,Standard,Debit Card,31,Female,Jaipur,Returned,Size Issue,15,893.1,200,693.15,1,0.6,0,0,1251.96,358.81,893.15,October,2023,25-34
ORD00124,PROD0176,USER1165,24-12-2022,Clothing,188.14,5,2.45,Next-Day,Debit Card,37,Male,Jodhpur,Not Returned,No Return,0,917.7,0,917.65,2,1,2,1,940.7,23.05,917.65,December,2022,35-44
ORD00125,PROD0430,USER1987,30-01-2023,Books,473.42,2,33.85,Standard,Credit Card,36,Female,Udaipur,Returned,Size Issue,24,626.3,200,426.33,1,0.4,0,0,946.84,320.51,626.33,January,2023,35-44
ORD00126,PROD0218,USER0684,19-04-2023,Books,1585.84,2,34.48,Express,COD,56,Female,Kota,Returned,Defective,11,2078.1,200,1878.08,1.5,0.4,0,0,3171.68,1093.6,2078.08,April,2023,45+
ORD00127,PROD0295,USER0483,09-11-2024,Electronics,1906.78,3,16.73,Next-Day,Debit Card,63,Male,Ajmer,Not Returned,No Return,0,4763.3,0,4763.33,2,0.6,2,0.6,5720.34,957.01,4763.33,November,2024,45+
ORD00128,PROD0218,USER1519,24-12-2023,Books,588.43,2,33,Standard,Wallet,37,Female,Lucknow,Not Returned,No Return,0,788.5,0,788.5,1,0.4,1,0.4,1176.86,388.36,788.5,December,2023,35-44
ORD00129,PROD0230,USER1376,12-04-2022,Electronics,1520.1,5,13.51,Next-Day,Debit Card,60,Female,Kanpur,Not Returned,No Return,0,6573.7,0,6573.67,2,1,2,1,7600.5,1026.83,6573.67,April,2022,45+
ORD00130,PROD0496,USER0863,08-03-2023,Electronics,914.71,4,35.98,Standard,Credit Card,33,Female,Agra,Returned,Size Issue,52,2342.4,200,2142.39,1,0.8,0,0,3658.84,1316.45,2342.39,March,2023,25-34
ORD00131,PROD0429,USER1215,25-03-2022,Toys,563.93,4,25.26,Express,Wallet,31,Female,Varanasi,Not Returned,No Return,0,1685.9,0,1685.93,1.5,0.8,1.5,0.8,2255.72,569.79,1685.93,March,2022,25-34
ORD00132,PROD0140,USER1316,12-09-2022,Clothing,1812.29,2,27.18,Standard,Credit Card,30,Male,Prayagraj,Not Returned,No Return,0,2639.4,0,2639.42,1,0.4,1,0.4,3624.58,985.16,2639.42,September,2022,25-34
ORD00133,PROD0110,USER0089,03-12-2023,Home Appliances,881.01,3,5.55,Express,Credit Card,55,Female,Indore,Returned,Size Issue,25,2496.3,200,2296.34,1.5,0.6,0,0,2643.03,146.69,2496.34,December,2023,45+
ORD00134,PROD0231,USER0664,05-02-2023,Books,885.7,5,42.79,Express,Wallet,38,Female,Bhopal,Not Returned,No Return,0,2533.5,0,2533.54,1.5,1,1.5,1,4428.5,1894.96,2533.54,February,2023,35-44
ORD00135,PROD0457,USER0352,04-10-2022,Electronics,1794.57,5,9.42,Next-Day,Debit Card,47,Male,Jabalpur,Not Returned,No Return,0,8127.6,0,8127.61,2,1,2,1,8972.85,845.24,8127.61,October,2022,45+
ORD00136,PROD0408,USER1028,13-05-2024,Clothing,142.1,3,27.52,Next-Day,Wallet,41,Male,Gwalior,Not Returned,No Return,0,309,0,308.98,2,0.6,2,0.6,426.3,117.32,308.98,May,2024,35-44
ORD00137,PROD0173,USER0512,24-07-2025,Books,1111.15,2,38.45,Next-Day,Debit Card,59,Male,Raipur,Returned,Size Issue,6,1367.8,200,1167.83,2,0.4,0,0,2222.3,854.47,1367.83,July,2025,45+
ORD00138,PROD0190,USER1852,15-10-2023,Electronics,1524.97,3,3.22,Express,Wallet,33,Female,Bilaspur,Returned,Defective,34,4427.6,200,4227.6,1.5,0.6,0,0,4574.91,147.31,4427.6,October,2023,25-34
ORD00139,PROD0132,USER0147,16-01-2025,Clothing,625.21,1,49.46,Standard,Wallet,60,Female,Bhubaneswar,Returned,Size Issue,40,316,200,115.98,1,0.2,0,0,625.21,309.23,315.98,January,2025,45+
ORD00140,PROD0149,USER1549,18-06-2024,Clothing,1968.23,5,33.76,Next-Day,Debit Card,55,Male,Cuttack,Returned,Wrong Item,31,6518.8,200,6318.78,2,1,0,0,9841.15,3322.37,6518.78,June,2024,45+
ORD00141,PROD0466,USER1620,13-04-2025,Clothing,1284.18,5,6.73,Next-Day,Wallet,19,Male,Rourkela,Not Returned,No Return,0,5988.8,0,5988.77,2,1,2,1,6420.9,432.13,5988.77,April,2025,18-24
ORD00142,PROD0492,USER0081,30-07-2025,Electronics,1423.44,4,40.33,Express,Credit Card,18,Male,Ranchi,Not Returned,No Return,0,3397.5,0,3397.47,1.5,0.8,1.5,0.8,5693.76,2296.29,3397.47,July,2025,18-24
ORD00143,PROD0172,USER1497,08-06-2025,Books,919.47,5,24.18,Next-Day,Credit Card,38,Female,Jamshedpur,Not Returned,No Return,0,3485.7,0,3485.71,2,1,2,1,4597.35,1111.64,3485.71,June,2025,35-44
ORD00144,PROD0294,USER0674,08-09-2024,Clothing,1318.34,2,10.04,Next-Day,Credit Card,32,Male,Dhanbad,Not Returned,No Return,0,2372,0,2371.96,2,0.4,2,0.4,2636.68,264.72,2371.96,September,2024,25-34
ORD00145,PROD0068,USER1584,25-12-2022,Toys,139.43,3,0.06,Standard,Wallet,54,Female,Patna,Not Returned,No Return,0,418,0,418.04,1,0.6,1,0.6,418.29,0.25,418.04,December,2022,45+
ORD00146,PROD0019,USER0758,10-08-2023,Clothing,682.88,3,28.23,Express,Wallet,43,Female,Muzaffarpur,Not Returned,No Return,0,1470.3,0,1470.31,1.5,0.6,1.5,0.6,2048.64,578.33,1470.31,August,2023,35-44
ORD00147,PROD0412,USER0101,17-06-2022,Electronics,302.72,4,30.99,Express,Wallet,37,Female,Gaya,Not Returned,No Return,0,835.6,0,835.63,1.5,0.8,1.5,0.8,1210.88,375.25,835.63,June,2022,35-44
ORD00148,PROD0098,USER0138,23-03-2024,Home Appliances,1124.66,3,28.54,Next-Day,Wallet,55,Male,Chandigarh,Not Returned,No Return,0,2411,0,2411.05,2,0.6,2,0.6,3373.98,962.93,2411.05,March,2024,45+
ORD00149,PROD0151,USER1362,12-06-2024,Home Appliances,200.05,3,15.99,Express,Credit Card,32,Female,Ludhiana,Not Returned,No Return,0,504.2,0,504.19,1.5,0.6,1.5,0.6,600.15,95.96,504.19,June,2024,25-34
ORD00150,PROD0263,USER1997,22-03-2022,Clothing,434.43,1,27.42,Next-Day,Credit Card,64,Female,Amritsar,Not Returned,No Return,0,315.3,0,315.31,2,0.2,2,0.2,434.43,119.12,315.31,March,2022,45+
ORD00151,PROD0011,USER1932,10-07-2025,Clothing,1153.72,4,6.96,Standard,Debit Card,58,Male,Jalandhar,Not Returned,No Return,0,4293.7,0,4293.68,1,0.8,1,0.8,4614.88,321.2,4293.68,July,2025,45+
ORD00152,PROD0216,USER1302,21-03-2025,Toys,1274.11,5,36.93,Express,Credit Card,26,Male,Kochi,Returned,Size Issue,38,4017.9,200,3817.91,1.5,1,0,0,6370.55,2352.64,4017.91,March,2025,25-34
ORD00153,PROD0341,USER0307,01-07-2023,Books,1301.74,2,22.62,Next-Day,Debit Card,65,Female,Thiruvananthapuram,Returned,Size Issue,41,2014.6,200,1814.57,2,0.4,0,0,2603.48,588.91,2014.57,July,2023,45+
ORD00154,PROD0041,USER1940,16-10-2023,Toys,1550.01,1,31.32,Next-Day,Debit Card,40,Female,Kozhikode,Not Returned,No Return,0,1064.5,0,1064.55,2,0.2,2,0.2,1550.01,485.46,1064.55,October,2023,35-44
ORD00155,PROD0419,USER1225,05-02-2022,Toys,1624.75,5,41.63,Standard,Credit Card,34,Male,Thrissur,Not Returned,No Return,0,4741.8,0,4741.83,1,1,1,1,8123.75,3381.92,4741.83,February,2022,25-34
ORD00156,PROD0218,USER1417,21-08-2023,Clothing,1083.18,4,43.86,Next-Day,Debit Card,45,Female,Guwahati,Not Returned,No Return,0,2432.4,0,2432.39,2,0.8,2,0.8,4332.72,1900.33,2432.39,August,2023,45+
ORD00157,PROD0095,USER0296,28-08-2024,Electronics,1881.56,5,13.19,Express,Debit Card,52,Female,Shillong,Not Returned,No Return,0,8166.9,0,8166.91,1.5,1,1.5,1,9407.8,1240.89,8166.91,August,2024,45+
ORD00158,PROD0006,USER1295,11-04-2022,Home Appliances,1302.71,5,28.2,Standard,Wallet,43,Female,Imphal,Not Returned,No Return,0,4676.7,0,4676.73,1,1,1,1,6513.55,1836.82,4676.73,April,2022,35-44
ORD00159,PROD0073,USER0090,17-05-2023,Clothing,1846.41,1,13.53,Standard,Debit Card,59,Female,Aizawl,Not Returned,No Return,0,1596.6,0,1596.59,1,0.2,1,0.2,1846.41,249.82,1596.59,May,2023,45+
ORD00160,PROD0451,USER1708,07-09-2024,Electronics,1675.33,4,28.08,Express,COD,65,Female,Itanagar,Returned,Size Issue,39,4819.6,200,4619.59,1.5,0.8,0,0,6701.32,1881.73,4819.59,September,2024,45+
ORD00161,PROD0434,USER1855,19-10-2024,Electronics,590.11,4,28.4,Standard,COD,34,Female,Panaji,Returned,Changed Mind,24,1690.1,200,1490.08,1,0.8,0,0,2360.44,670.36,1690.08,October,2024,25-34
ORD00162,PROD0228,USER0225,31-03-2025,Books,1403.87,4,26.59,Express,Credit Card,61,Female,Dehradun,Not Returned,No Return,0,4122.3,0,4122.32,1.5,0.8,1.5,0.8,5615.48,1493.16,4122.32,March,2025,45+
ORD00163,PROD0090,USER0768,11-05-2025,Books,1267.46,4,25.27,Express,Debit Card,44,Female,Shimla,Not Returned,No Return,0,3788.7,0,3788.69,1.5,0.8,1.5,0.8,5069.84,1281.15,3788.69,May,2025,35-44
ORD00164,PROD0100,USER0929,08-04-2024,Toys,1561.79,1,39.58,Standard,Credit Card,51,Female,Jammu,Not Returned,No Return,0,943.6,0,943.63,1,0.2,1,0.2,1561.79,618.16,943.63,April,2024,45+
ORD00165,PROD0420,USER1925,05-06-2025,Electronics,952.25,4,17.15,Express,COD,60,Male,Srinagar,Not Returned,No Return,0,3155.8,0,3155.76,1.5,0.8,1.5,0.8,3809,653.24,3155.76,June,2025,45+
ORD00166,PROD0056,USER1827,28-01-2024,Toys,544.11,4,49.23,Standard,Credit Card,27,Male,Mumbai,Not Returned,No Return,0,1105,0,1104.98,1,0.8,1,0.8,2176.44,1071.46,1104.98,January,2024,25-34
ORD00167,PROD0022,USER0363,23-12-2023,Books,1413.13,3,11.83,Standard,Debit Card,30,Female,Pune,Not Returned,No Return,0,3737.9,0,3737.87,1,0.6,1,0.6,4239.39,501.52,3737.87,December,2023,25-34
ORD00168,PROD0079,USER0334,27-06-2024,Books,138.47,1,31.4,Express,Credit Card,45,Female,Nagpur,Returned,Wrong Item,13,95,200,-105.01,1.5,0.2,0,0,138.47,43.48,94.99,June,2024,45+
ORD00169,PROD0160,USER1269,28-10-2022,Clothing,492.6,4,28.18,Next-Day,Credit Card,18,Female,Nashik,Not Returned,No Return,0,1415.1,0,1415.14,2,0.8,2,0.8,1970.4,555.26,1415.14,October,2022,18-24
ORD00170,PROD0373,USER1646,05-01-2025,Home Appliances,991.53,2,43.95,Standard,COD,57,Female,Aurangabad,Not Returned,No Return,0,1111.5,0,1111.51,1,0.4,1,0.4,1983.06,871.55,1111.51,January,2025,45+
ORD00171,PROD0012,USER0155,06-04-2022,Toys,1709.89,3,3,Next-Day,Wallet,20,Female,Thane,Not Returned,No Return,0,4975.8,0,4975.78,2,0.6,2,0.6,5129.67,153.89,4975.78,April,2022,18-24
ORD00172,PROD0266,USER1765,22-05-2022,Home Appliances,1698.96,2,44.77,Next-Day,COD,63,Female,Delhi,Not Returned,No Return,0,1876.7,0,1876.67,2,0.4,2,0.4,3397.92,1521.25,1876.67,May,2022,45+
ORD00173,PROD0130,USER0651,29-04-2025,Home Appliances,1746.7,2,32.85,Standard,Credit Card,61,Male,Noida,Returned,Size Issue,9,2345.8,200,2145.82,1,0.4,0,0,3493.4,1147.58,2345.82,April,2025,45+
ORD00174,PROD0321,USER0507,30-10-2024,Clothing,1914.34,2,49.67,Standard,Debit Card,47,Male,Gurugram,Not Returned,No Return,0,1927,0,1926.97,1,0.4,1,0.4,3828.68,1901.71,1926.97,October,2024,45+
ORD00175,PROD0353,USER0100,10-09-2024,Electronics,1847.5,3,39.98,Standard,Debit Card,20,Female,Faridabad,Not Returned,No Return,0,3326.6,0,3326.61,1,0.6,1,0.6,5542.5,2215.89,3326.61,September,2024,18-24
ORD00176,PROD0092,USER0128,22-08-2023,Clothing,1365.09,2,21.53,Next-Day,Credit Card,52,Male,Ghaziabad,Not Returned,No Return,0,2142.4,0,2142.37,2,0.4,2,0.4,2730.18,587.81,2142.37,August,2023,45+
ORD00177,PROD0176,USER1447,10-03-2025,Books,509.77,2,43.88,Standard,Debit Card,33,Male,Bengaluru,Not Returned,No Return,0,572.2,0,572.17,1,0.4,1,0.4,1019.54,447.37,572.17,March,2025,25-34
ORD00178,PROD0184,USER0804,21-05-2025,Clothing,1133.31,3,21.07,Express,Wallet,35,Male,Mysuru,Returned,Wrong Item,55,2683.6,200,2483.56,1.5,0.6,0,0,3399.93,716.37,2683.56,May,2025,35-44
ORD00179,PROD0082,USER1577,30-06-2022,Books,162.81,4,30.2,Standard,Wallet,18,Male,Hubli,Not Returned,No Return,0,454.6,0,454.57,1,0.8,1,0.8,651.24,196.67,454.57,June,2022,18-24
ORD00180,PROD0276,USER0711,11-03-2024,Electronics,687.59,5,1.22,Next-Day,Credit Card,55,Male,Mangaluru,Not Returned,No Return,0,3396,0,3396.01,2,1,2,1,3437.95,41.94,3396.01,March,2024,45+
ORD00181,PROD0041,USER0760,08-12-2024,Home Appliances,575.25,3,26.75,Next-Day,Debit Card,39,Female,Belagavi,Not Returned,No Return,0,1264.1,0,1264.11,2,0.6,2,0.6,1725.75,461.64,1264.11,December,2024,35-44
ORD00182,PROD0459,USER0028,20-09-2022,Toys,914.19,3,31.08,Standard,Debit Card,45,Female,Chennai,Not Returned,No Return,0,1890.2,0,1890.18,1,0.6,1,0.6,2742.57,852.39,1890.18,September,2022,45+
ORD00183,PROD0235,USER1203,17-12-2023,Clothing,605.78,3,24.02,Express,Credit Card,44,Female,Coimbatore,Returned,Wrong Item,52,1380.8,200,1180.81,1.5,0.6,0,0,1817.34,436.53,1380.81,December,2023,35-44
ORD00184,PROD0250,USER0684,06-03-2025,Clothing,796.86,5,48.8,Express,COD,58,Male,Madurai,Not Returned,No Return,0,2040,0,2039.96,1.5,1,1.5,1,3984.3,1944.34,2039.96,March,2025,45+
ORD00185,PROD0024,USER0817,14-05-2023,Clothing,761.6,2,6.44,Standard,Debit Card,51,Female,Salem,Not Returned,No Return,0,1425.1,0,1425.11,1,0.4,1,0.4,1523.2,98.09,1425.11,May,2023,45+
ORD00186,PROD0249,USER0939,20-12-2024,Clothing,671.23,5,27.79,Standard,COD,54,Female,Tiruchirappalli,Not Returned,No Return,0,2423.5,0,2423.48,1,1,1,1,3356.15,932.67,2423.48,December,2024,45+
ORD00187,PROD0218,USER1422,05-08-2023,Clothing,324.76,4,18.99,Next-Day,COD,28,Female,Hyderabad,Returned,Wrong Item,35,1052.4,200,852.35,2,0.8,0,0,1299.04,246.69,1052.35,August,2023,25-34
ORD00188,PROD0046,USER0519,14-01-2023,Electronics,1783.33,4,48.94,Standard,COD,19,Female,Warangal,Not Returned,No Return,0,3642.3,0,3642.27,1,0.8,1,0.8,7133.32,3491.05,3642.27,January,2023,18-24
ORD00189,PROD0436,USER1347,28-08-2025,Toys,1406.22,4,43.25,Next-Day,COD,52,Female,Karimnagar,Not Returned,No Return,0,3192.1,0,3192.12,2,0.8,2,0.8,5624.88,2432.76,3192.12,August,2025,45+
ORD00190,PROD0048,USER1396,09-03-2023,Electronics,902.86,4,47.78,Next-Day,COD,40,Female,Nizamabad,Not Returned,No Return,0,1885.9,0,1885.89,2,0.8,2,0.8,3611.44,1725.55,1885.89,March,2023,35-44
ORD00191,PROD0317,USER1690,26-12-2022,Electronics,515.81,5,34.85,Next-Day,Debit Card,33,Male,Vijayawada,Not Returned,No Return,0,1680.3,0,1680.25,2,1,2,1,2579.05,898.8,1680.25,December,2022,25-34
ORD00192,PROD0238,USER0699,12-03-2022,Books,166.57,3,24.18,Next-Day,Credit Card,64,Female,Visakhapatnam,Returned,Size Issue,10,378.9,200,178.88,2,0.6,0,0,499.71,120.83,378.88,March,2022,45+
ORD00193,PROD0288,USER0524,27-04-2022,Home Appliances,772.49,4,38.48,Express,COD,37,Female,Guntur,Not Returned,No Return,0,1900.9,0,1900.94,1.5,0.8,1.5,0.8,3089.96,1189.02,1900.94,April,2022,35-44
ORD00194,PROD0148,USER1988,13-11-2022,Toys,1941.38,5,23.72,Express,Wallet,33,Male,Tirupati,Not Returned,No Return,0,7404.4,0,7404.42,1.5,1,1.5,1,9706.9,2302.48,7404.42,November,2022,25-34
ORD00195,PROD0302,USER1422,24-08-2023,Clothing,285.79,2,29.11,Next-Day,Debit Card,53,Female,Kakinada,Returned,Size Issue,42,405.2,200,205.19,2,0.4,0,0,571.58,166.39,405.19,August,2023,45+
ORD00196,PROD0183,USER1310,05-06-2025,Clothing,1177.17,1,14.17,Next-Day,Debit Card,54,Male,Kolkata,Returned,Changed Mind,31,1010.4,200,810.37,2,0.2,0,0,1177.17,166.8,1010.37,June,2025,45+
ORD00197,PROD0169,USER0555,10-08-2022,Clothing,248.23,1,14.55,Standard,Credit Card,22,Female,Howrah,Not Returned,No Return,0,212.1,0,212.11,1,0.2,1,0.2,248.23,36.12,212.11,August,2022,18-24
ORD00198,PROD0280,USER0658,14-09-2022,Electronics,981.26,2,4.69,Express,Credit Card,41,Female,Siliguri,Returned,Defective,50,1870.5,200,1670.48,1.5,0.4,0,0,1962.52,92.04,1870.48,September,2022,35-44
ORD00199,PROD0327,USER1652,20-12-2022,Clothing,1701.75,2,44.8,Standard,Credit Card,22,Female,Durgapur,Not Returned,No Return,0,1878.7,0,1878.73,1,0.4,1,0.4,3403.5,1524.77,1878.73,December,2022,18-24
ORD00200,PROD0129,USER1419,20-12-2022,Clothing,758.33,2,36.86,Standard,COD,31,Male,Asansol,Returned,Wrong Item,7,957.6,200,757.62,1,0.4,0,0,1516.66,559.04,957.62,December,2022,25-34
ORD00201,PROD0313,USER1271,19-08-2023,Clothing,1261.59,2,32.94,Standard,Debit Card,40,Male,Ahmedabad,Not Returned,No Return,0,1692,0,1692.04,1,0.4,1,0.4,2523.18,831.14,1692.04,August,2023,35-44
ORD00202,PROD0312,USER1464,01-10-2022,Clothing,527.98,1,36.39,Next-Day,COD,62,Male,Surat,Returned,Size Issue,54,335.8,200,135.85,2,0.2,0,0,527.98,192.13,335.85,October,2022,45+
ORD00203,PROD0071,USER1732,12-05-2025,Clothing,1096.21,1,33.32,Express,Wallet,53,Female,Vadodara,Not Returned,No Return,0,731,0,730.95,1.5,0.2,1.5,0.2,1096.21,365.26,730.95,May,2025,45+
ORD00204,PROD0465,USER1748,16-05-2025,Home Appliances,225.04,2,32.95,Express,Wallet,31,Female,Rajkot,Not Returned,No Return,0,301.8,0,301.78,1.5,0.4,1.5,0.4,450.08,148.3,301.78,May,2025,25-34
ORD00205,PROD0361,USER0494,29-08-2022,Books,217.89,5,25.51,Next-Day,Debit Card,61,Male,Bhavnagar,Not Returned,No Return,0,811.5,0,811.53,2,1,2,1,1089.45,277.92,811.53,August,2022,45+
ORD00206,PROD0486,USER1888,03-04-2022,Electronics,458.8,3,0.71,Standard,Wallet,38,Male,Jaipur,Returned,Changed Mind,30,1366.6,200,1166.63,1,0.6,0,0,1376.4,9.77,1366.63,April,2022,35-44
ORD00207,PROD0171,USER1701,04-01-2022,Electronics,1953.81,5,6.74,Standard,Debit Card,34,Female,Jodhpur,Not Returned,No Return,0,9110.6,0,9110.62,1,1,1,1,9769.05,658.43,9110.62,January,2022,25-34
ORD00208,PROD0433,USER0340,06-07-2023,Books,441.27,4,42.96,Express,Wallet,61,Male,Udaipur,Not Returned,No Return,0,1006.8,0,1006.8,1.5,0.8,1.5,0.8,1765.08,758.28,1006.8,July,2023,45+
ORD00209,PROD0066,USER0480,12-07-2025,Clothing,1862.17,5,43.1,Express,Debit Card,29,Female,Kota,Returned,Size Issue,30,5297.9,200,5097.87,1.5,1,0,0,9310.85,4012.98,5297.87,July,2025,25-34
ORD00210,PROD0264,USER1564,16-05-2024,Toys,817.32,4,1.35,Standard,Debit Card,56,Male,Ajmer,Not Returned,No Return,0,3225.1,0,3225.14,1,0.8,1,0.8,3269.28,44.14,3225.14,May,2024,45+
ORD00211,PROD0031,USER1402,25-02-2024,Clothing,700.98,4,31,Standard,Wallet,50,Male,Lucknow,Not Returned,No Return,0,1934.7,0,1934.7,1,0.8,1,0.8,2803.92,869.22,1934.7,February,2024,45+
ORD00212,PROD0454,USER0766,06-02-2023,Electronics,1139.96,4,27.26,Standard,Debit Card,52,Female,Kanpur,Not Returned,No Return,0,3316.8,0,3316.83,1,0.8,1,0.8,4559.84,1243.01,3316.83,February,2023,45+
ORD00213,PROD0128,USER0112,28-12-2024,Home Appliances,404.55,3,12.33,Next-Day,Credit Card,46,Female,Agra,Returned,Wrong Item,36,1064,200,864.01,2,0.6,0,0,1213.65,149.64,1064.01,December,2024,45+
ORD00214,PROD0099,USER1290,03-01-2023,Home Appliances,1124.84,5,28.22,Next-Day,Wallet,20,Male,Varanasi,Not Returned,No Return,0,4037.1,0,4037.05,2,1,2,1,5624.2,1587.15,4037.05,January,2023,18-24
ORD00215,PROD0011,USER1564,18-01-2023,Clothing,1501.11,2,43.43,Next-Day,Credit Card,63,Male,Prayagraj,Not Returned,No Return,0,1698.4,0,1698.36,2,0.4,2,0.4,3002.22,1303.86,1698.36,January,2023,45+
ORD00216,PROD0444,USER1546,03-05-2025,Electronics,184.94,3,46.49,Standard,Credit Card,23,Female,Indore,Not Returned,No Return,0,296.9,0,296.88,1,0.6,1,0.6,554.82,257.94,296.88,May,2025,18-24
ORD00217,PROD0130,USER0834,02-05-2023,Electronics,399.12,2,11.8,Standard,Wallet,50,Female,Bhopal,Not Returned,No Return,0,704,0,704.05,1,0.4,1,0.4,798.24,94.19,704.05,May,2023,45+
ORD00218,PROD0329,USER1235,23-05-2023,Toys,257.1,2,26.28,Next-Day,COD,43,Male,Jabalpur,Not Returned,No Return,0,379.1,0,379.07,2,0.4,2,0.4,514.2,135.13,379.07,May,2023,35-44
ORD00219,PROD0147,USER0665,13-08-2022,Toys,376.81,3,25.51,Next-Day,Wallet,39,Male,Gwalior,Not Returned,No Return,0,842.1,0,842.06,2,0.6,2,0.6,1130.43,288.37,842.06,August,2022,35-44
ORD00220,PROD0029,USER1866,13-11-2024,Clothing,607.92,1,33.23,Standard,Wallet,27,Male,Raipur,Returned,Defective,5,405.9,200,205.91,1,0.2,0,0,607.92,202.01,405.91,November,2024,25-34
ORD00221,PROD0233,USER0512,27-05-2025,Books,823.6,3,22.13,Standard,Debit Card,61,Male,Bilaspur,Not Returned,No Return,0,1924,0,1924.01,1,0.6,1,0.6,2470.8,546.79,1924.01,May,2025,45+
ORD00222,PROD0183,USER0419,15-02-2023,Clothing,1980.99,2,49.67,Next-Day,Wallet,44,Female,Bhubaneswar,Not Returned,No Return,0,1994.1,0,1994.06,2,0.4,2,0.4,3961.98,1967.92,1994.06,February,2023,35-44
ORD00223,PROD0023,USER1443,19-05-2023,Toys,365.59,2,21.84,Express,Debit Card,64,Female,Cuttack,Returned,Changed Mind,8,571.5,200,371.49,1.5,0.4,0,0,731.18,159.69,571.49,May,2023,45+
ORD00224,PROD0389,USER0348,19-04-2023,Books,1121.61,4,11.12,Express,Debit Card,27,Male,Rourkela,Returned,Changed Mind,23,3987.5,200,3787.55,1.5,0.8,0,0,4486.44,498.89,3987.55,April,2023,25-34
ORD00225,PROD0153,USER1960,30-08-2023,Books,351.11,4,25.96,Next-Day,COD,59,Male,Ranchi,Not Returned,No Return,0,1039.8,0,1039.85,2,0.8,2,0.8,1404.44,364.59,1039.85,August,2023,45+
ORD00226,PROD0242,USER1789,23-01-2022,Clothing,900.74,4,4.23,Standard,Credit Card,41,Female,Jamshedpur,Not Returned,No Return,0,3450.6,0,3450.55,1,0.8,1,0.8,3602.96,152.41,3450.55,January,2022,35-44
ORD00227,PROD0132,USER1067,07-10-2024,Home Appliances,1551.42,5,42.25,Standard,Credit Card,62,Female,Dhanbad,Not Returned,No Return,0,4479.7,0,4479.73,1,1,1,1,7757.1,3277.37,4479.73,October,2024,45+
